mpg_scale,4.817180,10.468225,1
mpg_scale,6.487021,10.679703,2
mpg_scale,9.578691,10.278585,3
mpg_scale,8.503990,11.111207,4
mpg_scale,6.763097,10.536423,5
mpg_scale,6.110462,10.677281,6
mpg_scale,9.100493,10.803174,7
mpg_scale,10.958217,10.328970,8
mpg_scale,6.257948,10.428726,9
mpg_scale,7.374605,13.615657,10
airfoil,8.915529,15.436539,1
airfoil,8.200678,15.627647,2
airfoil,8.251856,15.572499,3
airfoil,6.455665,15.841676,4
airfoil,7.216780,15.747083,5
airfoil,8.272080,15.493455,6
airfoil,7.819409,15.973126,7
airfoil,7.690962,15.622440,8
airfoil,8.073440,15.888963,9
airfoil,9.241549,16.210122,10
space_ga_scale,0.010442,37.346203,1
space_ga_scale,0.011429,35.776744,2
space_ga_scale,0.010656,32.883476,3
space_ga_scale,0.009931,38.410426,4
space_ga_scale,0.009889,41.661170,5
space_ga_scale,0.011128,40.062505,6
space_ga_scale,0.011155,43.987593,7
space_ga_scale,0.011245,44.336788,8
space_ga_scale,0.010799,42.105708,9
space_ga_scale,0.010428,42.630601,10
whitewine,0.470892,117.282089,1
whitewine,0.441025,93.701281,2
whitewine,0.499730,112.012479,3
whitewine,0.479935,112.598374,4
whitewine,0.477036,113.852400,5
whitewine,0.463919,94.480157,6
whitewine,0.499528,114.527554,7
whitewine,0.454447,115.392651,8
whitewine,0.475749,111.960000,9
whitewine,0.478292,114.288086,10
dakbilgic,0.000023,12.397532,1
dakbilgic,0.000029,14.615391,2
dakbilgic,0.000021,15.113676,3
dakbilgic,0.000030,11.698294,4
dakbilgic,0.000030,12.933364,5
dakbilgic,0.000031,13.302366,6
dakbilgic,0.000047,14.721097,7
dakbilgic,0.000035,12.303877,8
dakbilgic,0.000025,12.591787,9
dakbilgic,0.000038,14.211819,10
mg_scale,0.014894,19.419130,1
mg_scale,0.015801,21.443789,2
mg_scale,0.015301,25.686575,3
mg_scale,0.014276,20.441709,4
mg_scale,0.014426,20.330453,5
mg_scale,0.015852,21.652333,6
mg_scale,0.013502,22.787754,7
mg_scale,0.012045,20.318296,8
mg_scale,0.015306,21.764615,9
mg_scale,0.015715,20.173725,10
bias,1.308246,310.189193,1
bias,1.310405,338.484607,2
bias,1.293285,345.236369,3
bias,1.347964,330.782192,4
bias,1.449265,322.126270,5
bias,1.284013,345.148382,6
bias,1.307043,340.921305,7
bias,1.295872,319.240421,8
bias,1.320507,341.118175,9
bias,1.366199,335.821691,10
cpusmall_scale,7.551677,198.687204,1
cpusmall_scale,7.673648,189.100994,2
cpusmall_scale,7.873553,210.575886,3
cpusmall_scale,7.685265,210.483901,4
cpusmall_scale,7.253422,197.524075,5
cpusmall_scale,7.473087,208.590184,6
cpusmall_scale,7.231967,182.818866,7
cpusmall_scale,8.041796,199.829941,8
cpusmall_scale,7.155167,215.581573,9
cpusmall_scale,7.233099,220.247836,10
aquatic,1.328571,15.633588,1
aquatic,1.528462,14.404430,2
aquatic,1.160813,15.123136,3
aquatic,1.462152,13.317289,4
aquatic,0.858924,16.695770,5
aquatic,1.571264,14.084491,6
aquatic,1.052158,14.932104,7
aquatic,1.347561,15.815704,8
aquatic,1.498437,16.625787,9
aquatic,1.585175,14.520617,10
music,245.705036,184.044369,1
music,271.550217,152.175880,2
music,226.040242,180.604357,3
music,254.214695,191.902237,4
music,261.726165,182.206634,5
music,255.868514,179.807465,6
music,220.742537,185.250231,7
music,246.989578,151.656930,8
music,253.427969,138.527910,9
music,257.643996,137.901220,10
redwine,0.397472,30.469979,1
redwine,0.375331,30.419145,2
redwine,0.410425,30.637998,3
redwine,0.404808,30.562627,4
redwine,0.340447,30.498806,5
redwine,0.432989,30.451459,6
redwine,0.461434,30.376005,7
redwine,0.417554,30.028883,8
redwine,0.374321,30.736526,9
redwine,0.416097,30.401229,10
ccpp,15.654704,69.884598,1
ccpp,17.537848,69.434597,2
ccpp,17.003240,69.681977,3
ccpp,15.819155,69.249669,4
ccpp,15.991820,69.879750,5
ccpp,16.944258,69.918027,6
ccpp,16.141403,69.888165,7
ccpp,16.585766,69.284267,8
ccpp,16.572171,69.615286,9
ccpp,17.187698,70.050915,10
concrete,29.064540,16.157357,1
concrete,32.306515,16.001375,2
concrete,23.945212,16.267910,3
concrete,26.707094,16.452598,4
concrete,26.826545,16.211533,5
concrete,25.581083,16.254450,6
concrete,22.252118,16.055362,7
concrete,29.274395,16.017894,8
concrete,23.551640,16.369536,9
concrete,30.449087,16.182212,10
portfolio,0.365066,4.470467,1
portfolio,0.002016,4.625554,2
portfolio,0.126599,4.488202,3
portfolio,1.159086,4.599804,4
portfolio,1559.885639,4.610749,5
portfolio,0.529715,4.544677,6
portfolio,0.227246,4.721435,7
portfolio,0.089697,4.503194,8
portfolio,0.014822,4.609232,9
portfolio,0.011827,4.705396,10
building,201456293.285534,110.132131,1
building,803679613285.823364,107.862123,2
building,5877.756558,109.575338,3
building,13341.712758,110.036000,4
building,8796.169641,110.200077,5
building,18471.137461,109.916574,6
building,8413593.421128,109.783662,7
building,20480.280350,109.548171,8
building,32843.612747,109.732311,9
building,24035.427919,109.317714,10
yacht,0.161559,6.766609,1
yacht,0.337843,6.713869,2
yacht,0.240414,6.769768,3
yacht,0.161836,6.766094,4
yacht,0.343215,6.916902,5
yacht,0.375713,6.707981,6
yacht,0.163748,6.783509,7
yacht,0.254351,6.717293,8
yacht,0.483152,6.683320,9
yacht,0.595454,6.692472,10
abalone,4.731910,51.115370,1
abalone,4.046194,50.450071,2
abalone,5.218597,51.627382,3
abalone,4.210640,51.502202,4
abalone,4.123021,51.432637,5
abalone,4.763612,51.176868,6
abalone,4.145057,51.838907,7
abalone,4.846263,51.291014,8
abalone,4.305277,51.800392,9
abalone,4.299000,51.043357,10
facebook,27062.721055,13.589645,1
facebook,427845.023962,13.457117,2
facebook,55274.673807,13.461602,3
facebook,55213.336585,13.711133,4
facebook,70352.034046,13.647388,5
facebook,80173.617865,13.501286,6
facebook,1106767.547055,13.592754,7
facebook,206686.812799,13.781163,8
facebook,133841.199605,13.657195,9
facebook,61295.439334,13.535381,10
algerian,0.025148,12.388711,1
algerian,0.023935,12.462270,2
algerian,0.041887,12.350187,3
algerian,0.018131,12.638135,4
algerian,0.044222,12.530833,5
algerian,0.015822,12.435671,6
algerian,0.044938,12.381219,7
algerian,0.056273,12.632205,8
algerian,0.035396,12.392055,9
algerian,0.026669,12.351835,10
fish,3523.391055,11.879902,1
fish,1.036170,11.926540,2
fish,0.774331,11.709379,3
fish,0.795885,11.781480,4
fish,0.712366,11.946911,5
fish,1.100448,11.855943,6
fish,0.978683,11.916315,7
fish,0.823960,11.867388,8
fish,0.775886,11.932015,9
fish,0.932442,12.057292,10
communities,0.029901,118.604741,1
communities,0.025760,120.184382,2
communities,0.023172,121.006128,3
communities,0.041018,121.017291,4
communities,0.026856,121.851454,5
communities,0.027436,122.006067,6
communities,0.033624,121.155722,7
communities,0.027301,120.572909,8
communities,9394.434688,119.879983,9
communities,0.034936,121.714348,10
forestfires,4974.956330,14.039862,1
forestfires,42421.354792,14.097461,2
forestfires,1044.288866,13.876977,3
forestfires,12634.826306,13.689606,4
forestfires,1564.588428,14.373895,5
forestfires,1252.985221,14.326016,6
forestfires,1129.809803,14.091151,7
forestfires,5990.359157,14.388515,8
forestfires,2273.687797,13.972354,9
forestfires,13291.719027,14.011808,10
cbm,0.000012,322.956044,1
cbm,0.000012,320.643395,2
cbm,0.000015,317.177888,3
cbm,0.000008,316.637660,4
cbm,0.000004,316.560752,5
cbm,0.000018,315.648875,6
cbm,0.000004,311.781302,7
cbm,0.000006,315.824464,8
cbm,0.000012,311.518381,9
cbm,0.000003,310.490088,10
housing_scale,22152.742344,17.480465,1
housing_scale,13.555158,17.646759,2
housing_scale,586286071.219732,17.789207,3
housing_scale,7.293152,17.503941,4
housing_scale,6.543529,17.714899,5
housing_scale,9.103600,17.654780,6
housing_scale,8.678348,17.339382,7
housing_scale,16.161593,17.360236,8
housing_scale,8.264766,17.715384,9
housing_scale,10.386580,17.558160,10
